"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","original_id","gene_biotype","external_gene_name","entrezgene_id"
"191","ENSMUSG00000001138",217.847210541133,0.581773850516719,0.248294261144479,2.30280735398879,0.0212896845828731,0.0982302608704358,"ENSMUSG00000001138.13","protein_coding","Cnnm3",94218
"2742","ENSMUSG00000021178",42.2788337409822,0.581749525020781,0.449361670911879,1.27235935334792,0.203245469000941,0.427525650817731,"ENSMUSG00000021178.9","protein_coding","Psmc1",19179
"33823","ENSMUSG00000117767",542.867549465954,0.58171624599654,0.267127047503866,2.14024095028515,0.0323352993406958,0.133807277525652,"ENSMUSG00000117767.1","processed_pseudogene","Gm18786",NA
"6278","ENSMUSG00000028532",307.207007153651,0.581694981665357,0.267614608559087,2.1362622345003,0.0326580452794501,0.134715063756024,"ENSMUSG00000028532.14","protein_coding","Cachd1",320508
"25504","ENSMUSG00000099539",45.3743764379576,0.581624411162623,0.475115900057111,1.20312625002428,0.228927468690837,0.454504284010829,"ENSMUSG00000099539.1","processed_pseudogene","Gm8282",NA
"1584","ENSMUSG00000016481",935.135602142387,0.581617255370264,0.231420968538344,2.47003224893838,0.0135100872218635,0.069917672466539,"ENSMUSG00000016481.15","protein_coding","Cr1l",12946
"8081","ENSMUSG00000032056",454.818090908314,0.581543715704022,0.429815471924986,1.32974207081073,0.183603268240161,0.404430130270996,"ENSMUSG00000032056.10","protein_coding","Btg4",56057
"16407","ENSMUSG00000066752",145.175000471821,0.581141848236758,0.283700100070918,2.01318874436064,0.04409477689902,0.16640403512068,"ENSMUSG00000066752.4","TEC","Gm10176",NA
"33409","ENSMUSG00000116987",76.541663212137,0.581130219049728,0.376778384112256,1.51582533163465,0.129563524894877,0.331727087857637,"ENSMUSG00000116987.1","lncRNA","Gm49625",NA
"31328","ENSMUSG00000112557",57.2844131932591,0.580842380408659,0.455288591742292,1.25380339143611,0.209913476212733,0.435209982504232,"ENSMUSG00000112557.1","processed_pseudogene","Gm47626",NA
"2746","ENSMUSG00000021185",382.349072748748,0.580735495552742,0.276379095331203,2.06504582001324,0.0389186650853899,0.152437797013577,"ENSMUSG00000021185.16","protein_coding","Dglucy",217830
"6765","ENSMUSG00000029381",165.002863374164,0.580512484254815,0.244320079561223,2.33510272786177,0.0195380548615545,0.0920780974682632,"ENSMUSG00000029381.16","protein_coding","Shroom3",27428
"23139","ENSMUSG00000092409",499.355363679178,0.580497730121863,0.234312047861632,2.43477761953905,0.0149009443022597,0.0751527693521412,"ENSMUSG00000092409.1","processed_pseudogene","Gm9613",NA
"17724","ENSMUSG00000074596",47.7755732037898,0.58046455325496,0.396699048053142,1.43802854091684,0.150425956242931,0.361865666217848,"ENSMUSG00000074596.3","protein_coding","Spint3",629747
"4914","ENSMUSG00000025937",271.362379430728,0.579545369397107,0.262373792810332,2.1707403140253,0.0299508079561212,0.126560541234346,"ENSMUSG00000025937.6","protein_coding","Lactb2",212442
"29715","ENSMUSG00000109326",107.67861855644,0.579167336784844,0.37182491751053,1.53074016823718,0.125833622073109,0.326094116329561,"ENSMUSG00000109326.1","processed_pseudogene","Gm9165",NA
"4823","ENSMUSG00000025745",134.26506319625,0.579026941225266,0.451221668002193,1.26108070949842,0.207279769972703,0.431971880818234,"ENSMUSG00000025745.12","protein_coding","Hadha",97212
"17092","ENSMUSG00000071340",176.532434733455,0.578798563890409,0.280257726818476,2.02955533232746,0.0424017591822014,0.161765120470961,"ENSMUSG00000071340.2","protein_coding","Trappc3l",692132
"32777","ENSMUSG00000115428",472.030397998081,0.578601448198518,0.167408668897648,3.39648748145865,0.000682566794844961,0.00632587266250723,"ENSMUSG00000115428.1","lncRNA","Gm41290",NA
"26583","ENSMUSG00000102982",82.7372319884103,0.578542397945696,0.384092667816971,1.48022195054403,0.138814024317954,0.345401803328849,"ENSMUSG00000102982.1","TEC","Gm38319",NA
"29706","ENSMUSG00000109306",71.6602946074317,0.578243935427366,0.425560507263179,1.33528352779208,0.181783567755338,0.402165299623404,"ENSMUSG00000109306.1","processed_pseudogene","Gm18410",NA
"29209","ENSMUSG00000108283",111.841161510992,0.57736048933208,0.384560918407959,1.4753461991949,0.140119491733532,0.347200427631603,"ENSMUSG00000108283.1","TEC","Gm44008",NA
"15940","ENSMUSG00000063888",273.195021471734,0.577231392752473,0.187425260923535,3.02644045929268,0.00247451550194655,0.0182684269794614,"ENSMUSG00000063888.7","protein_coding","Rpl7l1",66229
"573","ENSMUSG00000003585",412.67547063218,0.576422212708343,0.187236979015868,3.02516210037943,0.00248499902661262,0.0183357428177917,"ENSMUSG00000003585.13","protein_coding","Sec14l2",67815
"32379","ENSMUSG00000114647",167.247899437736,0.57630288269549,0.22945531635171,2.46803121278505,0.0135858472678314,0.0702338504573201,"ENSMUSG00000114647.1","lncRNA","Gm30127",NA
"16639","ENSMUSG00000068349",148.593746279541,0.576254391418073,0.441181667212055,1.28349483557734,0.199318767753282,0.423261831230534,"ENSMUSG00000068349.12","protein_coding","Gml",625599
"6318","ENSMUSG00000028601",972.334359684165,0.575964164829704,0.176422039597162,3.20801282040505,0.00133655540329791,0.010987819106757,"ENSMUSG00000028601.18","protein_coding","Echdc2",52430
"23157","ENSMUSG00000092477",233.185335760667,0.575631069697146,0.252255963764961,2.24229017722717,0.0249426241904887,0.110783694477947,"ENSMUSG00000092477.1","unprocessed_pseudogene","Gm18808",NA
"25326","ENSMUSG00000098879",27.0192518020644,0.575350397539333,0.507535594927644,1.11391280373139,0.265316596005451,0.488106934414302,"ENSMUSG00000098879.1","miRNA","Mir7675",NA
"12332","ENSMUSG00000045319",72.8468274391349,0.574872208405551,0.468205099152433,1.20646317058082,0.227638951487462,0.453185602182956,"ENSMUSG00000045319.13","protein_coding","Proser2",227545
"32321","ENSMUSG00000114526",119.369054813433,0.574618830692807,0.307434123243868,1.83655224974793,0.066276021981646,0.2191796717518,"ENSMUSG00000114526.1","TEC","A930015P04Rik",NA
"19211","ENSMUSG00000081657",169.319778625703,0.574348576118376,0.309363614467852,1.82422414830242,0.06811819226444,0.223166431792917,"ENSMUSG00000081657.1","processed_pseudogene","Gm15466",NA
"14178","ENSMUSG00000053889",272.59763047708,0.574306059094419,0.345610453342367,1.63278064548415,0.102515139077645,0.287376224334348,"ENSMUSG00000053889.5","lncRNA","Kirrel3os",NA
"30803","ENSMUSG00000111511",1073.15948517362,0.574301387175326,0.218632422129116,2.58105079603459,0.00985000873253713,0.0549774593803995,"ENSMUSG00000111511.1","lncRNA","AC160966.1",NA
"12483","ENSMUSG00000046010",110.531398010371,0.573810614162944,0.441216901301056,1.27785361916188,0.201301044342178,0.425645051877045,"ENSMUSG00000046010.7","protein_coding","Zfp830",66983
"14025","ENSMUSG00000053025",139.609779710194,0.573742397776048,0.42696877497708,1.32033635903775,0.186722741350526,0.408594030310488,"ENSMUSG00000053025.13","protein_coding","Sv2b",64176
"32435","ENSMUSG00000114756",188.609644284233,0.573720719911797,0.260921928214683,2.1604957611994,0.0307343113960432,0.128905122114965,"ENSMUSG00000114756.1","processed_pseudogene","Gm47273",NA
"17465","ENSMUSG00000073733",72.3465515051834,0.573703825899589,0.336505450765037,1.67516997010902,0.0939008877101029,0.273031291774163,"ENSMUSG00000073733.4","protein_coding","Cplane2",76166
"2831","ENSMUSG00000021338",382.317448202387,0.573566511349082,0.174733207994811,3.22529711333302,0.00125841995420469,0.0104607375828009,"ENSMUSG00000021338.17","protein_coding","Carmil1",68732
"31991","ENSMUSG00000113883",38.8853123324794,0.573306170486878,0.459000433031258,1.22724540098313,0.219730369987105,0.445227576149582,"ENSMUSG00000113883.1","lncRNA","Gm36500",NA
"8968","ENSMUSG00000034424",45.9370507913308,0.572959878405778,0.414618191447626,1.35777901215627,0.174533816521858,0.393775443164468,"ENSMUSG00000034424.5","protein_coding","Gcsh",68133
"10791","ENSMUSG00000039826",1794.14137966518,0.572548772055937,0.146425703004204,3.8418717514355,0.00012209963281858,0.00149332966222287,"ENSMUSG00000039826.13","protein_coding","Trub2",227682
"13922","ENSMUSG00000052428",174.532316154089,0.572525261218346,0.335298366715549,1.67768565868251,0.0934084805930311,0.272159359054852,"ENSMUSG00000052428.10","protein_coding","Tmco1",68944
"16844","ENSMUSG00000070002",95.8280246408283,0.57230950389236,0.341146308192994,1.64829426667648,0.0992923006830629,0.281931769927657,"ENSMUSG00000070002.7","protein_coding","Ell",13716
"29292","ENSMUSG00000108468",35.074265320445,0.571880605228657,0.456075787862121,1.23198955125967,0.217952987272727,0.443231064652929,"ENSMUSG00000108468.1","lncRNA","Gm30459",NA
"26199","ENSMUSG00000102219",48.022575146633,0.57117513619533,0.489625896243748,1.14613042426981,0.251741190676676,0.47661531786227,"ENSMUSG00000102219.1","unprocessed_pseudogene","Gm6606",NA
"2275","ENSMUSG00000020332",446.815278192949,0.571015221620788,0.189996566721757,2.95276504886731,0.00314941569731141,0.0223128825201945,"ENSMUSG00000020332.7","protein_coding","Meikin",74847
"15223","ENSMUSG00000059852",100.92482580701,0.570864529084849,0.327786843262929,1.71106479900708,0.0870691514486958,0.26052843912757,"ENSMUSG00000059852.7","protein_coding","Kcng2",240444
"27890","ENSMUSG00000105600",128.911429771501,0.57046669818673,0.431836527233912,1.29786774124168,0.194332786787009,0.41698410062519,"ENSMUSG00000105600.1","processed_pseudogene","Gm5987",NA
"9802","ENSMUSG00000037126",689.076505112389,0.570435007263154,0.160722331123391,3.4869765971282,0.000488514103590125,0.00482904372257033,"ENSMUSG00000037126.16","protein_coding","Psd",73728
"6828","ENSMUSG00000029472",648.389138751115,0.570359370392957,0.195023387287062,2.87329318902734,0.0040621694081146,0.0274607968696557,"ENSMUSG00000029472.13","protein_coding","Anapc5",59008
"26841","ENSMUSG00000103520",98.9850591813581,0.569643782673751,0.315281803658225,1.77505893515003,0.0758881565292818,0.239487029714566,"ENSMUSG00000103520.1","TEC","1110025M09Rik",NA
"32442","ENSMUSG00000114766",267.981699702077,0.569265660111687,0.215759595250975,2.59207781448209,0.00953981911286242,0.0536026070571672,"ENSMUSG00000114766.1","processed_pseudogene","Gm5203",NA
"32444","ENSMUSG00000114769",55.5857995981058,0.568227102408805,0.426823699188389,1.30786341871429,0.190919639110025,0.413026151205563,"ENSMUSG00000114769.1","processed_pseudogene","Gm48312",NA
"5416","ENSMUSG00000026878",198.340221855968,0.568125150011057,0.305526646325131,1.82676423390292,0.0677352256510985,0.222318549497397,"ENSMUSG00000026878.17","protein_coding","Rab14",68365
"1703","ENSMUSG00000017774",134.755510504292,0.567707013612878,0.341904621343727,1.63117717280633,0.102852940503545,0.288022549895131,"ENSMUSG00000017774.19","protein_coding","Myo1c",17913
"13464","ENSMUSG00000050248",43.5383787051988,0.567342650394112,0.42334073390006,1.31653442667695,0.187994731350098,0.409753381378,"ENSMUSG00000050248.11","protein_coding","Evc2",68525
"8194","ENSMUSG00000032290",153.03278089518,0.567239802961917,0.376451862428378,1.48024185447598,0.138808714366449,0.345401803328849,"ENSMUSG00000032290.7","protein_coding","Ptpn9",56294
"17164","ENSMUSG00000071669",4967.98248756404,0.566933251611901,0.072174103026515,7.71652474028388,1.19544381523361e-14,1.18089754763419e-12,"ENSMUSG00000071669.14","protein_coding","Snx29",74478
"26325","ENSMUSG00000102496",347.499524576744,0.566755464748039,0.198002788691425,2.81185668357281,0.00492564447858573,0.0320244394591759,"ENSMUSG00000102496.1","TEC","Gm36989",NA
"2575","ENSMUSG00000020848",137.635918763235,0.56661633185562,0.379213550735312,1.46781762090599,0.142153769721157,0.350029702867601,"ENSMUSG00000020848.7","protein_coding","Doc2b",13447
"6787","ENSMUSG00000029414",1191.96508400806,0.566512757152559,0.163147410821646,3.41110382536774,0.000647004495227014,0.00605057337493285,"ENSMUSG00000029414.11","protein_coding","Kntc1",208628
"25957","ENSMUSG00000101333",100.452374254421,0.566505626584418,0.285535694764474,1.94898794367358,0.0512968645282835,0.184806329644619,"ENSMUSG00000101333.1","processed_pseudogene","Gm4753",NA
"24397","ENSMUSG00000097003",835.530087936306,0.566443306089439,0.203419279632341,2.73545018493406,0.00622950144668401,0.0385333832001472,"ENSMUSG00000097003.1","lncRNA","D930007P13Rik",NA
"26360","ENSMUSG00000102563",619.999866403171,0.566360355036812,0.16191478340402,3.4361306814619,0.00059008626721472,0.0056460765817075,"ENSMUSG00000102563.1","TEC","Gm37695",NA
"29237","ENSMUSG00000108348",1293.6502239594,0.566074591220078,0.143958788801162,3.8627345773806,0.000112124812115112,0.00138561359025329,"ENSMUSG00000108348.2","protein_coding","Gm42372",105247240
"967","ENSMUSG00000006642",854.608444940626,0.565932511673737,0.175597526727853,3.16594727746559,0.00154578808332079,0.0123366149588041,"ENSMUSG00000006642.3","protein_coding","Tcf23",69852
"10705","ENSMUSG00000039601",40.2740388114234,0.565811748549351,0.407409770940392,1.36425728638372,0.172486604069425,0.391204745083741,"ENSMUSG00000039601.16","protein_coding","Rcan2",53901
"13332","ENSMUSG00000049670",277.430388034482,0.5657437648469,0.298239157743389,1.86341649115397,0.062403691614842,0.210531132947045,"ENSMUSG00000049670.9","protein_coding","Morn4",226123
"8790","ENSMUSG00000033909",2765.27429665032,0.565499084842803,0.131591110222181,4.22140282808534,2.42786613857396e-05,0.00037113049942982,"ENSMUSG00000033909.17","protein_coding","Usp36",72344
"33978","ENSMUSG00000118033",164.316151869725,0.565019460912692,0.246056020939272,2.25566299411821,0.0240917448120761,0.107896628674794,"ENSMUSG00000118033.1","lncRNA","Gm50362",NA
"3217","ENSMUSG00000022100",4923.08245423437,0.564884477534542,0.11750909018634,4.72205577163973,2.33472634997106e-06,4.8087484898407e-05,"ENSMUSG00000022100.14","protein_coding","Xpo7",65246
"12341","ENSMUSG00000045341",156.559461893773,0.564841393180244,0.378760240030805,1.46488816549255,0.142951432140029,0.351178683326429,"ENSMUSG00000045341.2","protein_coding","Olfr167",258937
"13512","ENSMUSG00000050473",391.915062315288,0.56454043118199,0.239326258723523,2.31708979256895,0.0204988409353006,0.0954611582529222,"ENSMUSG00000050473.5","protein_coding","Slc35d3",76157
"2851","ENSMUSG00000021376",52.0697920633142,0.564123515126339,0.408125615490742,1.35772785165676,0.174550055740118,0.393775443164468,"ENSMUSG00000021376.11","protein_coding","Tpmt",22017
"12415","ENSMUSG00000045672",450.488363303986,0.564122199530861,0.182285185859189,3.03986413881656,0.00236684891079122,0.0176286267459874,"ENSMUSG00000045672.15","protein_coding","Col27a1",373864
"27119","ENSMUSG00000104082",1040.51686611553,0.563950037349651,0.16444019859524,3.36870206969993,0.000755230150135889,0.0068805873040535,"ENSMUSG00000104082.1","unprocessed_pseudogene","Gm7115",NA
"4983","ENSMUSG00000026073",70.5562158319744,0.563916520307977,0.341205428652642,1.62341063122968,0.10450165358582,0.290488313633256,"ENSMUSG00000026073.13","protein_coding","Il1r2",16178
"7357","ENSMUSG00000030589",3300.34186263336,0.563731201022862,0.28518493785991,1.94165654462042,0.0521786926904049,0.18695508648331,"ENSMUSG00000030589.15","protein_coding","Rasgrp4",233046
"9219","ENSMUSG00000035186",62.6497079868597,0.563719725565111,0.382652229525701,1.44705736133159,0.14788085872875,0.357882871124235,"ENSMUSG00000035186.6","protein_coding","Ubd",24108
"952","ENSMUSG00000006529",87.3169547501469,0.563568383216117,0.462025615909805,1.19813353232818,0.230865036399643,0.456528725343956,"ENSMUSG00000006529.16","protein_coding","Itih1",16424
"4487","ENSMUSG00000025006",459.516397112709,0.562005781174721,0.288022895364727,1.91653437993431,0.0552971114590072,0.194801917571618,"ENSMUSG00000025006.16","protein_coding","Sorbs1",20411
"26586","ENSMUSG00000102985",237.027226864115,0.561658172747472,0.234101226513519,2.35649415837475,0.0184483578071139,0.0880707419096097,"ENSMUSG00000102985.1","TEC","4930456G14Rik",NA
"13863","ENSMUSG00000052151",700.616956822262,0.561463209081311,0.121696371976659,4.53146794866719,5.85752252937305e-06,0.000106514109745363,"ENSMUSG00000052151.12","protein_coding","Plpp2",50784
"3173","ENSMUSG00000022020",824.473457555296,0.56144471201583,0.181186306701325,3.0435231119582,0.00233825479314869,0.0174446797873299,"ENSMUSG00000022020.15","protein_coding","Naa16",66897
"24181","ENSMUSG00000096333",93.1685860769105,0.56144027307569,0.311548752095322,1.76999673202662,0.0767276851271472,0.24093910524318,"ENSMUSG00000096333.7","protein_coding","Gm13871",667780
"26450","ENSMUSG00000102732",263.985515180693,0.561220931581542,0.308956360641984,1.78413847973919,0.0744011659279648,0.236481244318731,"ENSMUSG00000102732.1","TEC","Gm37342",NA
"1216","ENSMUSG00000010492",458.29621518933,0.561097767757868,0.156448528321882,3.52255002759771,0.000427416365212862,0.0043253763138233,"ENSMUSG00000010492.10","lncRNA","Uckl1os",NA
"11359","ENSMUSG00000041594",148.443656799605,0.56103909485275,0.225049623019306,2.44852263007559,0.0143443418775191,0.0731183021724063,"ENSMUSG00000041594.18","protein_coding","Tmtc4",70551
"31980","ENSMUSG00000113864",605.923835936838,0.560703817332471,0.205894582347234,2.67468823635062,0.0074798772210998,0.0444456952221899,"ENSMUSG00000113864.1","TEC","Gm48381",NA
"21115","ENSMUSG00000086153",249.069645578704,0.560155574713858,0.237403186046569,2.31738918030334,0.0204825412019506,0.0954214117412323,"ENSMUSG00000086153.1","lncRNA","Gm12923",NA
"32173","ENSMUSG00000114245",87.8704423319,0.559882103143869,0.330229382934113,1.66515195667365,0.0958824431745768,0.276428795489779,"ENSMUSG00000114245.1","protein_coding","Gm38655",102643076
